SaleOrder Key,CustomerKey,Date,Sales Amount
SO47577,21891,8/18/2018,2443.35
SO47578,12687,8/18/2018,2071.42
SO47579,16197,8/19/2018,2181.56
SO47580,14080,8/19/2018,1000.44
SO47581,29152,8/19/2018,2181.56
SO47582,13433,8/19/2018,2181.56
SO47583,13442,8/19/2018,2181.56
SO47584,19194,8/19/2018,782.99
SO47585,15320,8/19/2018,782.99
SO47586,15322,8/19/2018,782.99
SO47587,21874,8/19/2018,2181.56
SO47588,16428,8/20/2018,2181.56
SO47589,14036,8/20/2018,1000.44
SO47590,26312,8/20/2018,2071.42
SO47591,26313,8/20/2018,2049.10
SO47592,24614,8/20/2018,1000.44
SO47593,26135,8/20/2018,782.99
SO47594,26154,8/20/2018,782.99
SO47595,14186,8/21/2018,2443.35
SO47596,16199,8/21/2018,2181.56
SO47597,25971,8/21/2018,2181.56
SO47598,26306,8/21/2018,2049.10
SO47599,26327,8/21/2018,2049.10
SO47600,17188,8/22/2018,1000.44
SO47601,14192,8/22/2018,2181.56
SO47602,19174,8/22/2018,782.99
SO47603,21562,8/22/2018,2181.56
SO47604,21876,8/22/2018,2181.56
SO47605,17187,8/23/2018,1000.44
SO47606,15928,8/23/2018,2181.56
SO47607,14081,8/23/2018,1000.44
SO47608,26322,8/23/2018,2071.42
SO47609,15309,8/23/2018,782.99
SO47610,27075,8/23/2018,782.99
SO47611,26140,8/23/2018,782.99
SO47612,16465,8/24/2018,2443.35
SO47613,14037,8/24/2018,1000.44
SO47614,15302,8/24/2018,782.99
SO47615,15329,8/24/2018,782.99
SO47616,21873,8/24/2018,2181.56
SO47617,21943,8/24/2018,2181.56
SO47618,21947,8/24/2018,2181.56
SO47619,12689,8/24/2018,2071.42
SO47620,12239,8/24/2018,2071.42
SO47621,14044,8/25/2018,1000.44
SO47622,20837,8/25/2018,782.99
SO47623,21569,8/25/2018,2443.35
SO47624,21949,8/25/2018,2181.56
SO47625,21958,8/25/2018,2181.56
SO47626,26150,8/25/2018,782.99
SO47627,16444,8/26/2018,2443.35
SO47628,16509,8/26/2018,2443.35
SO47629,15685,8/26/2018,2443.35
SO47630,26311,8/26/2018,2071.42
SO47631,26325,8/26/2018,2071.42
SO47632,27060,8/26/2018,782.99
SO47633,21894,8/26/2018,2181.56
SO47634,11570,8/26/2018,2071.42
SO47635,12216,8/26/2018,2071.42
SO47636,26142,8/26/2018,782.99
SO47637,13447,8/27/2018,2181.56
SO47638,26319,8/27/2018,2049.10
SO47639,15321,8/27/2018,782.99
SO47640,26317,8/28/2018,2071.42
SO47641,27062,8/28/2018,782.99
SO47642,17109,8/29/2018,1000.44
SO47643,19290,8/29/2018,1000.44
SO47644,15693,8/29/2018,2181.56
SO47645,14555,8/29/2018,2181.56
SO47646,20373,8/29/2018,2071.42
SO47647,21897,8/29/2018,2443.35
SO47648,12263,8/29/2018,2071.42
SO47649,16447,8/30/2018,2181.56
SO47650,16512,8/30/2018,2443.35
SO47651,25911,8/30/2018,2181.56
SO47652,20825,8/30/2018,782.99
SO47653,20163,8/30/2018,782.99
SO47654,24615,8/30/2018,1000.44
SO47655,24889,8/30/2018,1000.44
SO47656,21882,8/30/2018,2443.35
SO47657,26138,8/30/2018,782.99
SO47731,12283,8/31/2018,2049.10
SO47732,13452,8/31/2018,2443.35
SO47733,13461,8/31/2018,2181.56
SO47734,15333,8/31/2018,782.99
SO47735,27084,8/31/2018,782.99
SO47736,12705,8/31/2018,2049.10
SO47737,13018,8/31/2018,2071.42
SO47738,26165,8/31/2018,782.99
SO47739,20839,9/1/2018,782.99
SO47740,15337,9/1/2018,782.99
SO47741,15343,9/1/2018,782.99
SO47742,22180,9/1/2018,2181.56
SO47743,12988,9/1/2018,2049.10
SO47744,12989,9/1/2018,2049.10
SO47745,12998,9/1/2018,2049.10
SO47746,13022,9/1/2018,2049.10
SO47747,16253,9/2/2018,2181.56
SO47748,26485,9/2/2018,2071.42
SO47749,22172,9/2/2018,2181.56
SO47750,21976,9/2/2018,2443.35
SO47751,21983,9/2/2018,2443.35
SO47752,21994,9/2/2018,2181.56
SO47753,13020,9/2/2018,2049.10
SO47754,14104,9/3/2018,1000.44
SO47755,17195,9/3/2018,1000.44
SO47756,12272,9/3/2018,2071.42
SO47757,16530,9/3/2018,2181.56
SO47758,16550,9/3/2018,2181.56
SO47759,14773,9/3/2018,2181.56
SO47760,13482,9/3/2018,2181.56
SO47761,20548,9/4/2018,782.99
SO47762,26330,9/4/2018,2071.42
SO47763,22170,9/4/2018,2181.56
SO47764,28711,9/5/2018,2071.42
SO47765,26343,9/5/2018,2049.10
SO47766,26329,9/5/2018,2049.10
SO47767,24902,9/5/2018,1000.44
SO47768,21985,9/5/2018,2181.56
SO47769,12703,9/5/2018,2049.10
SO47770,26375,9/5/2018,782.99
SO47771,22181,9/6/2018,2181.56
SO47772,22195,9/6/2018,2443.35
SO47773,15345,9/6/2018,782.99
SO47774,15346,9/6/2018,782.99
SO47775,21980,9/6/2018,2443.35
SO47776,13007,9/6/2018,2071.42
SO47777,26162,9/6/2018,782.99
SO47778,12284,9/7/2018,2071.42
SO47779,16269,9/7/2018,2181.56
SO47780,14105,9/7/2018,1000.44
SO47781,25991,9/7/2018,2181.56
SO47782,22032,9/7/2018,2181.56
SO47783,22197,9/7/2018,2181.56
SO47784,13078,9/7/2018,2071.42
SO47785,28708,9/8/2018,2071.42
SO47786,14719,9/8/2018,2443.35
SO47787,16585,9/8/2018,2443.35
SO47788,16546,9/9/2018,2181.56
SO47789,13453,9/9/2018,2181.56
SO47790,22173,9/9/2018,2181.56
SO47791,13036,9/9/2018,2049.10
SO47792,16207,9/10/2018,2443.35
SO47793,14716,9/10/2018,2443.35
SO47794,20375,9/10/2018,2071.42
SO47795,22004,9/10/2018,2181.56
SO47796,21979,9/10/2018,2181.56
SO47797,21986,9/10/2018,2181.56
SO47798,13000,9/10/2018,2071.42
SO47799,12264,9/11/2018,2049.10
SO47800,14798,9/11/2018,2181.56
SO47801,20555,9/11/2018,782.99
SO47802,20850,9/11/2018,782.99
SO47803,22000,9/11/2018,2181.56
SO47804,22178,9/11/2018,2443.35
SO47805,22198,9/11/2018,2181.56
SO47806,15348,9/11/2018,782.99
SO47807,16575,9/11/2018,2181.56
SO47808,26161,9/11/2018,782.99
SO47809,26187,9/11/2018,782.99
SO47810,26204,9/11/2018,782.99
SO47811,12271,9/12/2018,2071.42
SO47812,16252,9/12/2018,2181.56
SO47813,14098,9/12/2018,1000.44
SO47814,26338,9/12/2018,2049.10
SO47815,22033,9/12/2018,2181.56
SO47816,22174,9/12/2018,2443.35
SO47817,22200,9/12/2018,2181.56
SO47818,15364,9/12/2018,782.99
SO47819,21968,9/12/2018,2181.56
SO47820,13025,9/12/2018,2071.42
SO47821,13038,9/12/2018,2071.42
SO47822,13051,9/12/2018,2071.42
SO47823,26160,9/12/2018,782.99
SO47824,16267,9/13/2018,2443.35
SO47825,20560,9/13/2018,782.99
SO47826,22168,9/13/2018,2443.35
SO47827,22175,9/13/2018,2443.35
SO47828,21984,9/13/2018,2443.35
SO47829,12706,9/13/2018,2071.42
SO47830,19308,9/14/2018,1000.44
SO47831,12281,9/14/2018,2049.10
SO47832,13478,9/14/2018,2443.35
SO47833,22031,9/14/2018,2181.56
SO47834,22196,9/14/2018,2181.56
SO47835,24904,9/14/2018,1000.44
SO47836,28707,9/15/2018,2071.42
SO47837,12277,9/15/2018,2071.42
SO47838,13456,9/15/2018,2181.56
SO47839,20838,9/15/2018,782.99
SO47840,20584,9/15/2018,782.99
SO47841,26490,9/15/2018,2049.10
SO47842,15338,9/15/2018,782.99
SO47843,15339,9/15/2018,782.99
SO47844,21996,9/15/2018,2181.56
SO47845,16206,9/16/2018,2443.35
SO47846,14779,9/16/2018,2443.35
SO47847,16278,9/16/2018,2443.35
SO47848,26328,9/16/2018,2049.10
SO47849,15342,9/16/2018,782.99
SO47850,15350,9/16/2018,782.99
SO47851,26331,9/17/2018,2049.10
SO47852,26342,9/17/2018,2071.42
SO47853,26487,9/17/2018,2049.10
SO47854,15341,9/17/2018,782.99
SO47855,12987,9/17/2018,2071.42
SO47856,12995,9/17/2018,2049.10
SO47857,13024,9/17/2018,2049.10
SO47858,19302,9/18/2018,1000.44
SO47859,28713,9/18/2018,2049.10
SO47860,26339,9/18/2018,2071.42
SO47861,20470,9/18/2018,2071.42
SO47862,22199,9/18/2018,2181.56
SO47863,15351,9/18/2018,782.99
SO47864,21966,9/18/2018,2181.56
SO47865,12701,9/18/2018,2071.42
SO47866,12990,9/18/2018,2071.42
SO47867,12991,9/18/2018,2049.10
SO47868,13021,9/18/2018,2071.42
SO47869,26190,9/18/2018,782.99
SO47870,19305,9/19/2018,1000.44
SO47871,14708,9/19/2018,2181.56
SO47872,14790,9/19/2018,2181.56
SO47873,26321,9/19/2018,1000.44
SO47874,13462,9/19/2018,2181.56
SO47875,25992,9/19/2018,2181.56
SO47876,20848,9/19/2018,782.99
SO47877,20851,9/19/2018,782.99
SO47878,12702,9/19/2018,2049.10
SO47879,18157,9/20/2018,1000.44
SO47880,28689,9/20/2018,2049.10
SO47881,16553,9/20/2018,2181.56
SO47882,13464,9/20/2018,2181.56
SO47883,26481,9/20/2018,2071.42
SO47884,22030,9/20/2018,2443.35
SO47885,24901,9/20/2018,1000.44
SO47886,13011,9/20/2018,2049.10
SO47887,13012,9/20/2018,2071.42
SO47888,13050,9/20/2018,2071.42
SO47889,16541,9/21/2018,2181.56
SO47890,16263,9/21/2018,2443.35
SO47891,16290,9/21/2018,2181.56
SO47892,26373,9/21/2018,1000.44
SO47893,25989,9/21/2018,2181.56
SO47894,26344,9/21/2018,2049.10
SO47895,15347,9/21/2018,782.99
SO47896,17206,9/22/2018,1000.44
SO47897,16573,9/22/2018,2181.56
SO47898,19276,9/22/2018,782.99
SO47899,12996,9/22/2018,2049.10
SO47900,13035,9/22/2018,2049.10
SO47901,13075,9/22/2018,2071.42
SO47902,13076,9/22/2018,2049.10
SO47903,14714,9/23/2018,2443.35
SO47904,16562,9/23/2018,2181.56
SO47905,29336,9/23/2018,2181.56
SO47906,27082,9/23/2018,782.99
SO47907,21999,9/23/2018,2443.35
SO47908,20468,9/23/2018,2049.10
SO47909,12999,9/23/2018,2071.42
SO47910,13049,9/23/2018,2071.42
SO47911,13077,9/23/2018,2049.10
SO47912,28724,9/24/2018,2049.10
SO47913,29159,9/24/2018,2443.35
SO47914,20556,9/24/2018,782.99
SO47915,26351,9/24/2018,2049.10
SO47916,24903,9/24/2018,1000.44
SO47917,13001,9/24/2018,2049.10
SO47918,13006,9/24/2018,2049.10
SO47919,17216,9/25/2018,1000.44
SO47920,12282,9/25/2018,2049.10
SO47921,14796,9/25/2018,2181.56
SO47922,13468,9/25/2018,2181.56
SO47923,26486,9/25/2018,2049.10
SO47924,22171,9/25/2018,2181.56
SO47925,24900,9/25/2018,1000.44
SO47926,13079,9/25/2018,2049.10
SO47927,26188,9/25/2018,782.99
SO47928,29154,9/26/2018,2181.56
SO47929,29281,9/26/2018,2443.35
SO47930,21982,9/26/2018,2181.56
SO47931,16531,9/27/2018,2443.35
SO47932,16561,9/27/2018,2181.56
SO47933,16270,9/27/2018,2181.56
SO47934,14106,9/27/2018,1000.44
SO47935,22194,9/27/2018,2181.56
SO47936,26192,9/27/2018,782.99
SO47937,20549,9/28/2018,782.99
SO47938,21969,9/28/2018,2181.56
SO47939,21987,9/28/2018,2181.56
SO47940,12994,9/28/2018,2071.42
SO47941,13010,9/28/2018,2071.42
SO47942,26167,9/28/2018,782.99
SO47943,17196,9/29/2018,1000.44
SO47944,28690,9/29/2018,2049.10
SO47945,14791,9/29/2018,2443.35
SO47946,14802,9/29/2018,2443.35
SO47947,14109,9/29/2018,1000.44
SO47948,13450,9/29/2018,2443.35
SO47949,13477,9/29/2018,2181.56
SO47950,26484,9/29/2018,2071.42
SO47951,12700,9/29/2018,2071.42
SO47952,22193,9/29/2018,2443.35
SO47953,21974,9/29/2018,2443.35
SO47954,26191,9/29/2018,782.99
SO47955,16554,9/30/2018,2181.56
SO47956,16271,9/30/2018,2443.35
SO47957,14095,9/30/2018,1000.44
SO47958,15349,9/30/2018,782.99
SO47959,26189,9/30/2018,782.99
SO48093,16588,10/1/2018,2181.56
SO48094,13657,10/1/2018,2443.35
SO48095,20590,10/1/2018,782.99
SO48096,15398,10/1/2018,782.99
SO48097,22412,10/1/2018,2443.35
SO48098,22400,10/1/2018,2181.56
SO48099,12128,10/2/2018,2049.10
SO48100,26546,10/2/2018,2071.42
SO48101,22575,10/2/2018,2443.35
SO48102,22576,10/2/2018,2181.56
SO48103,16389,10/3/2018,2181.56
SO48104,20859,10/3/2018,782.99
SO48105,26513,10/3/2018,2071.42
SO48106,20546,10/3/2018,2049.10
SO48107,22580,10/3/2018,2443.35
SO48108,24905,10/3/2018,1000.44
SO48109,13489,10/4/2018,2443.35
SO48110,16307,10/5/2018,2181.56
SO48111,14112,10/5/2018,1000.44
SO48112,13712,10/5/2018,2181.56
SO48113,20716,10/5/2018,782.99
SO48114,26439,10/5/2018,782.99
SO48115,26442,10/5/2018,782.99
SO48116,19312,10/6/2018,1000.44
SO48117,14930,10/6/2018,2181.56
SO48118,16309,10/6/2018,2181.56
SO48119,14851,10/6/2018,2181.56
SO48120,15388,10/6/2018,782.99
SO48121,22410,10/6/2018,2443.35
SO48122,22207,10/6/2018,2443.35
SO48123,13080,10/6/2018,2049.10
SO48124,26436,10/6/2018,782.99
SO48125,14239,10/7/2018,1000.44
SO48126,14115,10/7/2018,1000.44
SO48127,20598,10/7/2018,782.99
SO48128,26534,10/7/2018,2071.42
SO48129,22582,10/7/2018,2181.56
SO48130,16829,10/8/2018,2443.35
SO48131,20483,10/8/2018,2049.10
SO48132,26521,10/8/2018,2071.42
SO48133,22571,10/8/2018,2181.56
SO48134,22202,10/8/2018,2181.56
SO48135,24910,10/8/2018,1000.44
SO48136,13082,10/8/2018,2071.42
SO48137,12130,10/9/2018,2071.42
SO48138,14818,10/9/2018,2181.56
SO48139,22857,10/9/2018,2443.35
SO48140,15374,10/9/2018,782.99
SO48141,12299,10/10/2018,2071.42
SO48142,12213,10/10/2018,2049.10
SO48143,20720,10/10/2018,782.99
SO48144,16823,10/10/2018,2443.35
SO48145,26491,10/10/2018,2049.10
SO48146,22578,10/10/2018,2181.56
SO48147,22845,10/10/2018,2181.56
SO48148,11614,10/11/2018,2049.10
SO48149,16298,10/11/2018,2181.56
SO48150,16822,10/11/2018,2443.35
SO48151,19280,10/11/2018,782.99
SO48152,26536,10/11/2018,2071.42
SO48153,26575,10/11/2018,2049.10
SO48154,22402,10/11/2018,2181.56
SO48155,22408,10/11/2018,2181.56
SO48156,22581,10/11/2018,2181.56
SO48157,22851,10/11/2018,2181.56
SO48158,26433,10/11/2018,782.99
SO48159,19322,10/12/2018,1000.44
SO48160,14848,10/12/2018,2181.56
SO48161,16938,10/12/2018,2181.56
SO48162,13714,10/12/2018,2443.35
SO48163,22854,10/12/2018,2181.56
SO48164,26438,10/12/2018,782.99
SO48165,16327,10/13/2018,2181.56
SO48166,13484,10/13/2018,2443.35
SO48167,26539,10/13/2018,2049.10
SO48168,22904,10/13/2018,2181.56
SO48169,13653,10/14/2018,2181.56
SO48170,11613,10/14/2018,2071.42
SO48171,16313,10/14/2018,2443.35
SO48172,13658,10/14/2018,2443.35
SO48173,13704,10/14/2018,2181.56
SO48174,16827,10/15/2018,2443.35
SO48175,26545,10/15/2018,2071.42
SO48176,15379,10/15/2018,782.99
SO48177,17633,10/16/2018,1000.44
SO48178,12125,10/16/2018,2071.42
SO48179,16828,10/16/2018,2443.35
SO48180,16316,10/16/2018,2181.56
SO48181,13705,10/16/2018,2443.35
SO48182,26600,10/16/2018,2049.10
SO48183,22583,10/16/2018,2181.56
SO48184,24908,10/16/2018,1000.44
SO48185,12286,10/17/2018,2049.10
SO48186,16297,10/17/2018,2181.56
SO48187,20862,10/17/2018,782.99
SO48188,22579,10/17/2018,2181.56
SO48189,15371,10/17/2018,782.99
SO48190,26443,10/17/2018,782.99
SO48191,19292,10/18/2018,782.99
SO48192,13702,10/18/2018,2181.56
SO48193,26499,10/18/2018,2071.42
SO48194,22401,10/18/2018,2443.35
SO48195,22399,10/18/2018,2181.56
SO48196,26440,10/18/2018,782.99
SO48197,26422,10/18/2018,782.99
SO48198,18164,10/19/2018,1000.44
SO48199,16595,10/19/2018,2181.56
SO48200,26537,10/19/2018,2049.10
SO48201,26601,10/19/2018,2071.42
SO48202,12225,10/20/2018,2071.42
SO48203,12226,10/20/2018,2049.10
SO48204,26445,10/20/2018,782.99
SO48205,26509,10/20/2018,2049.10
SO48206,26538,10/20/2018,2071.42
SO48207,22407,10/20/2018,2181.56
SO48208,22201,10/20/2018,2443.35
SO48209,15369,10/20/2018,782.99
SO48210,13089,10/20/2018,2071.42
SO48211,17634,10/21/2018,1000.44
SO48212,12289,10/21/2018,2049.10
SO48213,12292,10/21/2018,2049.10
SO48214,16409,10/21/2018,2443.35
SO48215,26482,10/21/2018,1000.44
SO48216,20719,10/21/2018,782.99
SO48217,15380,10/21/2018,782.99
SO48218,16594,10/22/2018,2443.35
SO48219,26511,10/22/2018,2071.42
SO48220,22409,10/22/2018,2181.56
SO48221,15365,10/22/2018,782.99
SO48222,14116,10/23/2018,1000.44
SO48223,14120,10/23/2018,1000.44
SO48224,26581,10/23/2018,2071.42
SO48225,22573,10/23/2018,2181.56
SO48226,26444,10/23/2018,782.99
SO48227,14813,10/24/2018,2443.35
SO48228,16598,10/24/2018,2443.35
SO48229,26510,10/24/2018,2071.42
SO48230,26530,10/24/2018,2049.10
SO48231,26579,10/24/2018,2049.10
SO48232,15396,10/24/2018,782.99
SO48233,22850,10/24/2018,2181.56
SO48234,22203,10/24/2018,2181.56
SO48235,15367,10/24/2018,782.99
SO48236,26423,10/24/2018,782.99
SO48237,14925,10/25/2018,2181.56
SO48238,16831,10/25/2018,2443.35
SO48239,13700,10/25/2018,2181.56
SO48240,20856,10/25/2018,782.99
SO48241,26520,10/25/2018,2049.10
SO48242,26532,10/25/2018,2071.42
SO48243,22411,10/25/2018,2181.56
SO48244,22860,10/25/2018,2181.56
SO48245,12129,10/26/2018,2071.42
SO48246,12218,10/26/2018,2071.42
SO48247,16390,10/26/2018,2181.56
SO48248,20852,10/26/2018,782.99
SO48249,15394,10/26/2018,782.99
SO48250,22572,10/26/2018,2443.35
SO48251,17641,10/27/2018,1000.44
SO48252,20864,10/27/2018,782.99
SO48253,14926,10/27/2018,2443.35
SO48254,14117,10/27/2018,1000.44
SO48255,26496,10/27/2018,1000.44
SO48256,14240,10/27/2018,1000.44
SO48257,19282,10/27/2018,782.99
SO48258,19287,10/27/2018,782.99
SO48259,27085,10/27/2018,782.99
SO48260,27099,10/27/2018,782.99
SO48261,27101,10/27/2018,782.99
SO48262,24909,10/27/2018,1000.44
SO48263,26435,10/27/2018,782.99
SO48264,26437,10/27/2018,782.99
SO48265,16945,10/28/2018,2443.35
SO48266,13713,10/28/2018,2443.35
SO48267,27102,10/28/2018,782.99
SO48268,22406,10/28/2018,2443.35
SO48269,20863,10/28/2018,782.99
SO48270,13081,10/28/2018,2049.10
SO48271,28727,10/29/2018,2071.42
SO48272,14931,10/29/2018,2181.56
SO48273,16589,10/29/2018,2443.35
SO48274,22404,10/29/2018,2443.35
SO48275,24907,10/29/2018,1000.44
SO48276,26429,10/29/2018,782.99
SO48277,12287,10/30/2018,2049.10
SO48278,16305,10/30/2018,2443.35
SO48279,14121,10/30/2018,1000.44
SO48280,13487,10/30/2018,2181.56
SO48281,13492,10/30/2018,2181.56
SO48282,26540,10/30/2018,2049.10
SO48283,15389,10/30/2018,782.99
SO48284,22577,10/30/2018,2181.56
SO48285,15372,10/30/2018,782.99
SO48400,20830,10/31/2018,782.99
SO48401,16451,10/31/2018,2181.56
SO48402,17627,10/31/2018,2181.56
SO48403,14285,10/31/2018,1000.44
SO48404,13730,10/31/2018,2181.56
SO48405,12316,10/31/2018,2071.42
SO48406,15473,10/31/2018,782.99
SO48407,22913,10/31/2018,2181.56
SO48408,22927,10/31/2018,2181.56
SO48409,22940,10/31/2018,2443.35
SO48410,26649,10/31/2018,2049.10
SO48411,17182,11/1/2018,2181.56
SO48412,19310,11/1/2018,782.99
SO48413,14288,11/1/2018,1000.44
SO48414,13718,11/1/2018,2443.35
SO48415,26634,11/1/2018,2071.42
SO48416,15472,11/1/2018,782.99
SO48417,22932,11/1/2018,2443.35
SO48418,13114,11/1/2018,2071.42
SO48419,26585,11/1/2018,782.99
SO48420,14957,11/2/2018,2181.56
SO48421,19361,11/2/2018,1000.44
SO48422,16946,11/2/2018,2181.56
SO48423,19297,11/2/2018,782.99
SO48424,15070,11/2/2018,2181.56
SO48425,16475,11/2/2018,2181.56
SO48426,14253,11/2/2018,1000.44
SO48427,14289,11/2/2018,1000.44
SO48428,13733,11/2/2018,2181.56
SO48429,12385,11/2/2018,2071.42
SO48430,26633,11/2/2018,2049.10
SO48431,26619,11/2/2018,2071.42
SO48432,23098,11/2/2018,2181.56
SO48433,23102,11/2/2018,2181.56
SO48434,22912,11/2/2018,2181.56
SO48435,22953,11/2/2018,2181.56
SO48436,14267,11/3/2018,1000.44
SO48437,15466,11/3/2018,782.99
SO48438,13117,11/3/2018,2049.10
SO48439,17651,11/4/2018,1000.44
SO48440,19309,11/4/2018,782.99
SO48441,26503,11/4/2018,1000.44
SO48442,13735,11/4/2018,2181.56
SO48443,12232,11/4/2018,2071.42
SO48444,26618,11/4/2018,2049.10
SO48445,15411,11/4/2018,782.99
SO48446,27265,11/4/2018,782.99
SO48447,15471,11/4/2018,782.99
SO48448,22987,11/4/2018,2181.56
SO48449,22907,11/4/2018,2443.35
SO48450,26645,11/4/2018,2049.10
SO48451,13107,11/4/2018,2049.10
SO48452,14998,11/5/2018,2443.35
SO48453,17647,11/5/2018,1000.44
SO48454,12328,11/5/2018,2049.10
SO48455,12380,11/5/2018,2049.10
SO48456,20651,11/5/2018,2049.10
SO48457,13110,11/5/2018,2049.10
SO48458,17097,11/6/2018,2181.56
SO48459,14966,11/6/2018,2181.56
SO48460,17098,11/6/2018,2181.56
SO48461,18167,11/6/2018,1000.44
SO48462,20828,11/6/2018,782.99
SO48463,17225,11/6/2018,2181.56
SO48464,13734,11/6/2018,2181.56
SO48465,26626,11/6/2018,2071.42
SO48466,15404,11/6/2018,782.99
SO48467,15409,11/6/2018,782.99
SO48468,15433,11/6/2018,782.99
SO48469,22961,11/6/2018,2181.56
SO48470,23105,11/6/2018,2181.56
SO48471,22909,11/6/2018,2181.56
SO48472,22942,11/6/2018,2181.56
SO48473,26641,11/6/2018,2071.42
SO48474,26447,11/6/2018,782.99
SO48475,17214,11/7/2018,2443.35
SO48476,26512,11/7/2018,1000.44
SO48477,26611,11/7/2018,2071.42
SO48478,22929,11/7/2018,2181.56
SO48479,22939,11/7/2018,2181.56
SO48480,26642,11/7/2018,2071.42
SO48481,20669,11/7/2018,2049.10
SO48482,24912,11/7/2018,1000.44
SO48483,24917,11/7/2018,1000.44
SO48484,13525,11/7/2018,2071.42
SO48485,26587,11/7/2018,782.99
SO48486,20866,11/8/2018,782.99
SO48487,20808,11/8/2018,782.99
SO48488,12229,11/8/2018,2071.42
SO48489,22954,11/8/2018,2443.35
SO48490,24913,11/8/2018,1000.44
SO48491,13126,11/8/2018,2049.10
SO48492,26567,11/8/2018,782.99
SO48493,12402,11/9/2018,2049.10
SO48494,14272,11/9/2018,1000.44
SO48495,26602,11/9/2018,2049.10
SO48496,26603,11/9/2018,2049.10
SO48497,26606,11/9/2018,2049.10
SO48498,24920,11/9/2018,1000.44
SO48499,13132,11/9/2018,2049.10
SO48500,13135,11/9/2018,2049.10
SO48501,19362,11/9/2018,1000.44
SO48502,26566,11/9/2018,782.99
SO48503,15003,11/10/2018,2443.35
SO48504,20879,11/10/2018,782.99
SO48505,15071,11/10/2018,2181.56
SO48506,15072,11/10/2018,2181.56
SO48507,14255,11/10/2018,1000.44
SO48508,13736,11/10/2018,2181.56
SO48509,28740,11/10/2018,2071.42
SO48510,26631,11/10/2018,2071.42
SO48511,26635,11/10/2018,2049.10
SO48512,20656,11/10/2018,2071.42
SO48513,15417,11/10/2018,782.99
SO48514,15427,11/10/2018,782.99
SO48515,22959,11/10/2018,2181.56
SO48516,13139,11/10/2018,2071.42
SO48517,16442,11/11/2018,2443.35
SO48518,19337,11/11/2018,1000.44
SO48519,18176,11/11/2018,1000.44
SO48520,16411,11/11/2018,2181.56
SO48521,16422,11/11/2018,2181.56
SO48522,15064,11/11/2018,2443.35
SO48523,17203,11/11/2018,2181.56
SO48524,15082,11/11/2018,2181.56
SO48525,14284,11/11/2018,1000.44
SO48526,13724,11/11/2018,2181.56
SO48527,26617,11/11/2018,2071.42
SO48528,22908,11/11/2018,2181.56
SO48529,26638,11/11/2018,2049.10
SO48530,13104,11/11/2018,2071.42
SO48531,13105,11/11/2018,2049.10
SO48532,13112,11/11/2018,2049.10
SO48533,26560,11/11/2018,782.99
SO48534,16448,11/12/2018,2181.56
SO48535,19295,11/12/2018,782.99
SO48536,14256,11/12/2018,1000.44
SO48537,12318,11/12/2018,2049.10
SO48538,22905,11/12/2018,2181.56
SO48539,22921,11/12/2018,2181.56
SO48540,22931,11/12/2018,2181.56
SO48541,22943,11/12/2018,2443.35
SO48542,26676,11/12/2018,2049.10
SO48543,24918,11/12/2018,1000.44
SO48544,13119,11/12/2018,2071.42
SO48545,12335,11/12/2018,2049.10
SO48546,14960,11/13/2018,2181.56
SO48547,19029,11/13/2018,1000.44
SO48548,16414,11/13/2018,2443.35
SO48549,14946,11/13/2018,2181.56
SO48550,19315,11/13/2018,782.99
SO48551,20833,11/13/2018,782.99
SO48552,14242,11/13/2018,1000.44
SO48553,13716,11/13/2018,2443.35
SO48554,26622,11/13/2018,2049.10
SO48555,15399,11/13/2018,782.99
SO48556,22936,11/13/2018,2181.56
SO48557,22958,11/13/2018,2443.35
SO48558,26684,11/13/2018,2049.10
SO48559,13122,11/13/2018,2071.42
SO48560,26561,11/13/2018,782.99
SO48561,26562,11/13/2018,782.99
SO48562,17085,11/14/2018,2181.56
SO48563,20831,11/14/2018,782.99
SO48564,17218,11/14/2018,2181.56
SO48565,26604,11/14/2018,2049.10
